anchor_id,arm,block_id,category,method_id,n,raw_distance,reason_codes,score,status,stratum_id,view,context_condition,label
A/Y,hash75,stratum-01-block-07,same_account_different_community,cosine_distance_v1,4,0.1810387285665107,[],0.1810387285665107,ok,stratum-01,retained_prose,cross_community,same_author
A/Y,hash75,stratum-01-block-07,different_account_different_community,cosine_distance_v1,4,0.23478896558708062,[],0.23478896558708062,ok,stratum-01,retained_prose,cross_community,different_author
B/X,hash75,stratum-01-block-07,same_account_same_community,cosine_distance_v1,4,0.20315398874235524,[],0.20315398874235524,ok,stratum-01,retained_prose,within_community,same_author
B/X,hash75,stratum-01-block-07,different_account_same_community,cosine_distance_v1,4,0.2304334989640432,[],0.2304334989640432,ok,stratum-01,retained_prose,within_community,different_author
B/X,hash75,stratum-01-block-07,same_account_different_community,cosine_distance_v1,4,0.20433935517824253,[],0.20433935517824253,ok,stratum-01,retained_prose,cross_community,same_author
B/X,hash75,stratum-01-block-07,different_account_different_community,cosine_distance_v1,4,0.2453317506545044,[],0.2453317506545044,ok,stratum-01,retained_prose,cross_community,different_author
B/Y,hash75,stratum-01-block-07,same_account_same_community,cosine_distance_v1,4,0.15283299915662774,[],0.15283299915662774,ok,stratum-01,retained_prose,within_community,same_author
B/Y,hash75,stratum-01-block-07,different_account_same_community,cosine_distance_v1,4,0.20937910176075103,[],0.20937910176075103,ok,stratum-01,retained_prose,within_community,different_author
B/Y,hash75,stratum-01-block-07,same_account_different_community,cosine_distance_v1,4,0.18040779600946488,[],0.18040779600946488,ok,stratum-01,retained_prose,cross_community,same_author
B/Y,hash75,stratum-01-block-07,different_account_different_community,cosine_distance_v1,4,0.21952310779273,[],0.21952310779273,ok,stratum-01,retained_prose,cross_community,different_author
A/X,hash75,stratum-01-block-08,same_account_same_community,cosine_distance_v1,4,0.18114640040284224,[],0.18114640040284224,ok,stratum-01,retained_prose,within_community,same_author
A/X,hash75,stratum-01-block-08,different_account_same_community,cosine_distance_v1,4,0.17277788321106358,[],0.17277788321106358,ok,stratum-01,retained_prose,within_community,different_author
A/X,hash75,stratum-01-block-08,same_account_different_community,cosine_distance_v1,4,0.16676370616173608,[],0.16676370616173608,ok,stratum-01,retained_prose,cross_community,same_author
A/X,hash75,stratum-01-block-08,different_account_different_community,cosine_distance_v1,4,0.18875702466862188,[],0.18875702466862188,ok,stratum-01,retained_prose,cross_community,different_author
A/Y,hash75,stratum-01-block-08,same_account_same_community,cosine_distance_v1,4,0.18182160293636485,[],0.18182160293636485,ok,stratum-01,retained_prose,within_community,same_author
A/Y,hash75,stratum-01-block-08,different_account_same_community,cosine_distance_v1,4,0.21665263099284982,[],0.21665263099284982,ok,stratum-01,retained_prose,within_community,different_author
A/Y,hash75,stratum-01-block-08,same_account_different_community,cosine_distance_v1,4,0.18743470897409664,[],0.18743470897409664,ok,stratum-01,retained_prose,cross_community,same_author
A/Y,hash75,stratum-01-block-08,different_account_different_community,cosine_distance_v1,4,0.20204242718954202,[],0.20204242718954202,ok,stratum-01,retained_prose,cross_community,different_author
B/X,hash75,stratum-01-block-08,same_account_same_community,cosine_distance_v1,4,0.16282241424686772,[],0.16282241424686772,ok,stratum-01,retained_prose,within_community,same_author
B/X,hash75,stratum-01-block-08,different_account_same_community,cosine_distance_v1,4,0.20444923290914907,[],0.20444923290914907,ok,stratum-01,retained_prose,within_community,different_author
B/X,hash75,stratum-01-block-08,same_account_different_community,cosine_distance_v1,4,0.15613368757627732,[],0.15613368757627732,ok,stratum-01,retained_prose,cross_community,same_author
B/X,hash75,stratum-01-block-08,different_account_different_community,cosine_distance_v1,4,0.18054716256675352,[],0.18054716256675352,ok,stratum-01,retained_prose,cross_community,different_author
B/Y,hash75,stratum-01-block-08,same_account_same_community,cosine_distance_v1,4,0.17031887458442818,[],0.17031887458442818,ok,stratum-01,retained_prose,within_community,same_author
B/Y,hash75,stratum-01-block-08,different_account_same_community,cosine_distance_v1,4,0.20156779192382235,[],0.20156779192382235,ok,stratum-01,retained_prose,within_community,different_author
B/Y,hash75,stratum-01-block-08,same_account_different_community,cosine_distance_v1,4,0.15511683646966723,[],0.15511683646966723,ok,stratum-01,retained_prose,cross_community,same_author
B/Y,hash75,stratum-01-block-08,different_account_different_community,cosine_distance_v1,4,0.22005762746495916,[],0.22005762746495916,ok,stratum-01,retained_prose,cross_community,different_author
A/X,hash75,stratum-01-block-09,same_account_same_community,cosine_distance_v1,4,0.17380678042002573,[],0.17380678042002573,ok,stratum-01,retained_prose,within_community,same_author
A/X,hash75,stratum-01-block-09,different_account_same_community,cosine_distance_v1,4,0.22893480941280941,[],0.22893480941280941,ok,stratum-01,retained_prose,within_community,different_author
A/X,hash75,stratum-01-block-09,same_account_different_community,cosine_distance_v1,4,0.18139485513822817,[],0.18139485513822817,ok,stratum-01,retained_prose,cross_community,same_author
A/X,hash75,stratum-01-block-09,different_account_different_community,cosine_distance_v1,4,0.23326626825859498,[],0.23326626825859498,ok,stratum-01,retained_prose,cross_community,different_author
A/Y,hash75,stratum-01-block-09,same_account_same_community,cosine_distance_v1,4,0.1945799702687424,[],0.1945799702687424,ok,stratum-01,retained_prose,within_community,same_author
A/Y,hash75,stratum-01-block-09,different_account_same_community,cosine_distance_v1,4,0.21268815975741284,[],0.21268815975741284,ok,stratum-01,retained_prose,within_community,different_author
A/Y,hash75,stratum-01-block-09,same_account_different_community,cosine_distance_v1,4,0.1964386578882089,[],0.1964386578882089,ok,stratum-01,retained_prose,cross_community,same_author
A/Y,hash75,stratum-01-block-09,different_account_different_community,cosine_distance_v1,4,0.24815198352395185,[],0.24815198352395185,ok,stratum-01,retained_prose,cross_community,different_author
B/X,hash75,stratum-01-block-09,same_account_same_community,cosine_distance_v1,4,0.20723400484459342,[],0.20723400484459342,ok,stratum-01,retained_prose,within_community,same_author
B/X,hash75,stratum-01-block-09,different_account_same_community,cosine_distance_v1,4,0.1977320251265381,[],0.1977320251265381,ok,stratum-01,retained_prose,within_community,different_author
B/X,hash75,stratum-01-block-09,same_account_different_community,cosine_distance_v1,4,0.21765624608546963,[],0.21765624608546963,ok,stratum-01,retained_prose,cross_community,same_author
B/X,hash75,stratum-01-block-09,different_account_different_community,cosine_distance_v1,4,0.20688183410636218,[],0.20688183410636218,ok,stratum-01,retained_prose,cross_community,different_author
B/Y,hash75,stratum-01-block-09,same_account_same_community,cosine_distance_v1,4,0.2136927746247167,[],0.2136927746247167,ok,stratum-01,retained_prose,within_community,same_author
B/Y,hash75,stratum-01-block-09,different_account_same_community,cosine_distance_v1,4,0.19723001691940723,[],0.19723001691940723,ok,stratum-01,retained_prose,within_community,different_author
B/Y,hash75,stratum-01-block-09,same_account_different_community,cosine_distance_v1,4,0.1916502772306441,[],0.1916502772306441,ok,stratum-01,retained_prose,cross_community,same_author
B/Y,hash75,stratum-01-block-09,different_account_different_community,cosine_distance_v1,4,0.19566751161184837,[],0.19566751161184837,ok,stratum-01,retained_prose,cross_community,different_author
A/X,hash75,stratum-01-block-10,same_account_same_community,cosine_distance_v1,4,0.2603813155425182,"[""insufficient_comparable_text""]",,abstained,stratum-01,retained_prose,within_community,same_author
A/X,hash75,stratum-01-block-10,different_account_same_community,cosine_distance_v1,4,0.28357856556431227,"[""insufficient_comparable_text""]",,abstained,stratum-01,retained_prose,within_community,different_author
A/X,hash75,stratum-01-block-10,same_account_different_community,cosine_distance_v1,4,0.2791062510249057,"[""insufficient_comparable_text""]",,abstained,stratum-01,retained_prose,cross_community,same_author
A/X,hash75,stratum-01-block-10,different_account_different_community,cosine_distance_v1,4,0.3214878127295743,"[""insufficient_comparable_text""]",,abstained,stratum-01,retained_prose,cross_community,different_author
A/Y,hash75,stratum-01-block-10,same_account_same_community,cosine_distance_v1,4,0.2318098652479571,[],0.2318098652479571,ok,stratum-01,retained_prose,within_community,same_author
A/Y,hash75,stratum-01-block-10,different_account_same_community,cosine_distance_v1,4,0.27557142721175043,[],0.27557142721175043,ok,stratum-01,retained_prose,within_community,different_author
A/Y,hash75,stratum-01-block-10,same_account_different_community,cosine_distance_v1,4,0.18511508815996625,[],0.18511508815996625,ok,stratum-01,retained_prose,cross_community,same_author
A/Y,hash75,stratum-01-block-10,different_account_different_community,cosine_distance_v1,4,0.24757433292869702,"[""insufficient_comparable_text""]",,abstained,stratum-01,retained_prose,cross_community,different_author
B/X,hash75,stratum-01-block-10,same_account_same_community,cosine_distance_v1,4,0.22502842311118998,"[""insufficient_comparable_text""]",,abstained,stratum-01,retained_prose,within_community,same_author
B/X,hash75,stratum-01-block-10,different_account_same_community,cosine_distance_v1,4,0.22298977851761181,[],0.22298977851761181,ok,stratum-01,retained_prose,within_community,different_author
B/X,hash75,stratum-01-block-10,same_account_different_community,cosine_distance_v1,4,0.2001267764968283,[],0.2001267764968283,ok,stratum-01,retained_prose,cross_community,same_author
B/X,hash75,stratum-01-block-10,different_account_different_community,cosine_distance_v1,4,0.2379896355587795,[],0.2379896355587795,ok,stratum-01,retained_prose,cross_community,different_author
B/Y,hash75,stratum-01-block-10,same_account_same_community,cosine_distance_v1,4,0.28936967289892235,"[""insufficient_comparable_text""]",,abstained,stratum-01,retained_prose,within_community,same_author
B/Y,hash75,stratum-01-block-10,different_account_same_community,cosine_distance_v1,4,0.26684819289777806,"[""insufficient_comparable_text""]",,abstained,stratum-01,retained_prose,within_community,different_author
B/Y,hash75,stratum-01-block-10,same_account_different_community,cosine_distance_v1,4,0.2467658336920895,"[""insufficient_comparable_text""]",,abstained,stratum-01,retained_prose,cross_community,same_author
B/Y,hash75,stratum-01-block-10,different_account_different_community,cosine_distance_v1,4,0.267673088143941,"[""insufficient_comparable_text""]",,abstained,stratum-01,retained_prose,cross_community,different_author
A/X,hash75,stratum-02-block-01,same_account_same_community,cosine_distance_v1,4,0.23572885783113806,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,within_community,same_author
A/X,hash75,stratum-02-block-01,different_account_same_community,cosine_distance_v1,4,0.24394297563172573,[],0.24394297563172573,ok,stratum-02,retained_prose,within_community,different_author
A/X,hash75,stratum-02-block-01,same_account_different_community,cosine_distance_v1,4,0.21588459166380536,[],0.21588459166380536,ok,stratum-02,retained_prose,cross_community,same_author
A/X,hash75,stratum-02-block-01,different_account_different_community,cosine_distance_v1,4,0.23340029947605134,[],0.23340029947605134,ok,stratum-02,retained_prose,cross_community,different_author
A/Y,hash75,stratum-02-block-01,same_account_same_community,cosine_distance_v1,4,0.2004890559841469,[],0.2004890559841469,ok,stratum-02,retained_prose,within_community,same_author
A/Y,hash75,stratum-02-block-01,different_account_same_community,cosine_distance_v1,4,0.20778249854475284,[],0.20778249854475284,ok,stratum-02,retained_prose,within_community,different_author
A/Y,hash75,stratum-02-block-01,same_account_different_community,cosine_distance_v1,4,0.26193396961942106,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,cross_community,same_author
A/Y,hash75,stratum-02-block-01,different_account_different_community,cosine_distance_v1,4,0.2501260798028686,[],0.2501260798028686,ok,stratum-02,retained_prose,cross_community,different_author
B/X,hash75,stratum-02-block-01,same_account_same_community,cosine_distance_v1,4,0.2583941887366118,[],0.2583941887366118,ok,stratum-02,retained_prose,within_community,same_author
B/X,hash75,stratum-02-block-01,different_account_same_community,cosine_distance_v1,4,0.2979149077874974,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,within_community,different_author
B/X,hash75,stratum-02-block-01,same_account_different_community,cosine_distance_v1,4,0.2309500491080272,[],0.2309500491080272,ok,stratum-02,retained_prose,cross_community,same_author
B/X,hash75,stratum-02-block-01,different_account_different_community,cosine_distance_v1,4,0.25311826028710216,[],0.25311826028710216,ok,stratum-02,retained_prose,cross_community,different_author
B/Y,hash75,stratum-02-block-01,same_account_same_community,cosine_distance_v1,4,0.20951263608368897,[],0.20951263608368897,ok,stratum-02,retained_prose,within_community,same_author
B/Y,hash75,stratum-02-block-01,different_account_same_community,cosine_distance_v1,4,0.27572631047859997,[],0.27572631047859997,ok,stratum-02,retained_prose,within_community,different_author
B/Y,hash75,stratum-02-block-01,same_account_different_community,cosine_distance_v1,4,0.21585273005430328,[],0.21585273005430328,ok,stratum-02,retained_prose,cross_community,same_author
B/Y,hash75,stratum-02-block-01,different_account_different_community,cosine_distance_v1,4,0.3196901642326373,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,cross_community,different_author
A/X,hash75,stratum-02-block-02,same_account_same_community,cosine_distance_v1,4,0.21607968330201333,[],0.21607968330201333,ok,stratum-02,retained_prose,within_community,same_author
A/X,hash75,stratum-02-block-02,different_account_same_community,cosine_distance_v1,4,0.253577067011031,[],0.253577067011031,ok,stratum-02,retained_prose,within_community,different_author
A/X,hash75,stratum-02-block-02,same_account_different_community,cosine_distance_v1,4,0.2534507054174677,[],0.2534507054174677,ok,stratum-02,retained_prose,cross_community,same_author
A/X,hash75,stratum-02-block-02,different_account_different_community,cosine_distance_v1,4,0.24082936232798524,[],0.24082936232798524,ok,stratum-02,retained_prose,cross_community,different_author
A/Y,hash75,stratum-02-block-02,same_account_same_community,cosine_distance_v1,4,0.23163830687447606,[],0.23163830687447606,ok,stratum-02,retained_prose,within_community,same_author
A/Y,hash75,stratum-02-block-02,different_account_same_community,cosine_distance_v1,4,0.24486686721610196,[],0.24486686721610196,ok,stratum-02,retained_prose,within_community,different_author
A/Y,hash75,stratum-02-block-02,same_account_different_community,cosine_distance_v1,4,0.19956082217391125,[],0.19956082217391125,ok,stratum-02,retained_prose,cross_community,same_author
A/Y,hash75,stratum-02-block-02,different_account_different_community,cosine_distance_v1,4,0.23692586721998832,[],0.23692586721998832,ok,stratum-02,retained_prose,cross_community,different_author
B/X,hash75,stratum-02-block-02,same_account_same_community,cosine_distance_v1,4,0.20033993507055015,[],0.20033993507055015,ok,stratum-02,retained_prose,within_community,same_author
B/X,hash75,stratum-02-block-02,different_account_same_community,cosine_distance_v1,4,0.26190940957979103,[],0.26190940957979103,ok,stratum-02,retained_prose,within_community,different_author
B/X,hash75,stratum-02-block-02,same_account_different_community,cosine_distance_v1,4,0.16826684249202617,[],0.16826684249202617,ok,stratum-02,retained_prose,cross_community,same_author
B/X,hash75,stratum-02-block-02,different_account_different_community,cosine_distance_v1,4,0.309622295368577,[],0.309622295368577,ok,stratum-02,retained_prose,cross_community,different_author
B/Y,hash75,stratum-02-block-02,same_account_same_community,cosine_distance_v1,4,0.22772333397622346,[],0.22772333397622346,ok,stratum-02,retained_prose,within_community,same_author
B/Y,hash75,stratum-02-block-02,different_account_same_community,cosine_distance_v1,4,0.3006211463199435,[],0.3006211463199435,ok,stratum-02,retained_prose,within_community,different_author
B/Y,hash75,stratum-02-block-02,same_account_different_community,cosine_distance_v1,4,0.21992819683517628,[],0.21992819683517628,ok,stratum-02,retained_prose,cross_community,same_author
B/Y,hash75,stratum-02-block-02,different_account_different_community,cosine_distance_v1,4,0.26154626640255163,[],0.26154626640255163,ok,stratum-02,retained_prose,cross_community,different_author
A/X,hash75,stratum-02-block-03,same_account_same_community,cosine_distance_v1,4,0.26886732212952136,[],0.26886732212952136,ok,stratum-02,retained_prose,within_community,same_author
A/X,hash75,stratum-02-block-03,different_account_same_community,cosine_distance_v1,4,0.4140592274665218,[],0.4140592274665218,ok,stratum-02,retained_prose,within_community,different_author
A/X,hash75,stratum-02-block-03,same_account_different_community,cosine_distance_v1,4,0.3000749441022533,[],0.3000749441022533,ok,stratum-02,retained_prose,cross_community,same_author
A/X,hash75,stratum-02-block-03,different_account_different_community,cosine_distance_v1,4,0.34746514805532636,[],0.34746514805532636,ok,stratum-02,retained_prose,cross_community,different_author
A/Y,hash75,stratum-02-block-03,same_account_same_community,cosine_distance_v1,4,0.18338451034000147,[],0.18338451034000147,ok,stratum-02,retained_prose,within_community,same_author
A/Y,hash75,stratum-02-block-03,different_account_same_community,cosine_distance_v1,4,0.25005117168918833,[],0.25005117168918833,ok,stratum-02,retained_prose,within_community,different_author
A/Y,hash75,stratum-02-block-03,same_account_different_community,cosine_distance_v1,4,0.2132473243353994,[],0.2132473243353994,ok,stratum-02,retained_prose,cross_community,same_author
A/Y,hash75,stratum-02-block-03,different_account_different_community,cosine_distance_v1,4,0.2750338785570767,[],0.2750338785570767,ok,stratum-02,retained_prose,cross_community,different_author
B/X,hash75,stratum-02-block-03,same_account_same_community,cosine_distance_v1,4,0.24006474659096522,[],0.24006474659096522,ok,stratum-02,retained_prose,within_community,same_author
B/X,hash75,stratum-02-block-03,different_account_same_community,cosine_distance_v1,4,0.2155110200608561,[],0.2155110200608561,ok,stratum-02,retained_prose,within_community,different_author
B/X,hash75,stratum-02-block-03,same_account_different_community,cosine_distance_v1,4,0.20547334475324763,[],0.20547334475324763,ok,stratum-02,retained_prose,cross_community,same_author
B/X,hash75,stratum-02-block-03,different_account_different_community,cosine_distance_v1,4,0.22918034223532702,[],0.22918034223532702,ok,stratum-02,retained_prose,cross_community,different_author
B/Y,hash75,stratum-02-block-03,same_account_same_community,cosine_distance_v1,4,0.17704909861014517,[],0.17704909861014517,ok,stratum-02,retained_prose,within_community,same_author
B/Y,hash75,stratum-02-block-03,different_account_same_community,cosine_distance_v1,4,0.24518883126636126,[],0.24518883126636126,ok,stratum-02,retained_prose,within_community,different_author
B/Y,hash75,stratum-02-block-03,same_account_different_community,cosine_distance_v1,4,0.2514555893005699,[],0.2514555893005699,ok,stratum-02,retained_prose,cross_community,same_author
B/Y,hash75,stratum-02-block-03,different_account_different_community,cosine_distance_v1,4,0.23690106661070442,[],0.23690106661070442,ok,stratum-02,retained_prose,cross_community,different_author
A/X,hash75,stratum-02-block-04,same_account_same_community,cosine_distance_v1,4,0.21481571249414078,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,within_community,same_author
A/X,hash75,stratum-02-block-04,different_account_same_community,cosine_distance_v1,4,0.28424816709677037,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,within_community,different_author
A/X,hash75,stratum-02-block-04,same_account_different_community,cosine_distance_v1,4,0.46228488145200686,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,cross_community,same_author
A/X,hash75,stratum-02-block-04,different_account_different_community,cosine_distance_v1,4,0.4121514480685423,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,cross_community,different_author
A/Y,hash75,stratum-02-block-04,same_account_same_community,cosine_distance_v1,4,0.3872482008506214,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,within_community,same_author
A/Y,hash75,stratum-02-block-04,different_account_same_community,cosine_distance_v1,4,0.3879272084784605,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,within_community,different_author
A/Y,hash75,stratum-02-block-04,same_account_different_community,cosine_distance_v1,4,0.2576593947004049,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,cross_community,same_author
A/Y,hash75,stratum-02-block-04,different_account_different_community,cosine_distance_v1,4,0.2764577237882585,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,cross_community,different_author
B/X,hash75,stratum-02-block-04,same_account_same_community,cosine_distance_v1,4,0.23040465500385887,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,within_community,same_author
B/X,hash75,stratum-02-block-04,different_account_same_community,cosine_distance_v1,4,0.20772454386869865,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,within_community,different_author
B/X,hash75,stratum-02-block-04,same_account_different_community,cosine_distance_v1,4,0.34897013157271206,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,cross_community,same_author
B/X,hash75,stratum-02-block-04,different_account_different_community,cosine_distance_v1,4,0.4014308283563115,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,cross_community,different_author
B/Y,hash75,stratum-02-block-04,same_account_same_community,cosine_distance_v1,4,0.34697351803264387,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,within_community,same_author
B/Y,hash75,stratum-02-block-04,different_account_same_community,cosine_distance_v1,4,0.4186268565101571,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,within_community,different_author
B/Y,hash75,stratum-02-block-04,same_account_different_community,cosine_distance_v1,4,0.23026943699197067,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,cross_community,same_author
B/Y,hash75,stratum-02-block-04,different_account_different_community,cosine_distance_v1,4,0.21975816571439744,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,cross_community,different_author
A/X,hash75,stratum-02-block-05,same_account_same_community,cosine_distance_v1,4,0.1676550970341757,[],0.1676550970341757,ok,stratum-02,retained_prose,within_community,same_author
A/X,hash75,stratum-02-block-05,different_account_same_community,cosine_distance_v1,4,0.23975362196418037,[],0.23975362196418037,ok,stratum-02,retained_prose,within_community,different_author
A/X,hash75,stratum-02-block-05,same_account_different_community,cosine_distance_v1,4,0.2720003158132357,[],0.2720003158132357,ok,stratum-02,retained_prose,cross_community,same_author
A/X,hash75,stratum-02-block-05,different_account_different_community,cosine_distance_v1,4,0.24258085204945612,[],0.24258085204945612,ok,stratum-02,retained_prose,cross_community,different_author
A/Y,hash75,stratum-02-block-05,same_account_same_community,cosine_distance_v1,4,0.24537925418737183,[],0.24537925418737183,ok,stratum-02,retained_prose,within_community,same_author
A/Y,hash75,stratum-02-block-05,different_account_same_community,cosine_distance_v1,4,0.1956165400671278,[],0.1956165400671278,ok,stratum-02,retained_prose,within_community,different_author
A/Y,hash75,stratum-02-block-05,same_account_different_community,cosine_distance_v1,4,0.15549816634514624,[],0.15549816634514624,ok,stratum-02,retained_prose,cross_community,same_author
A/Y,hash75,stratum-02-block-05,different_account_different_community,cosine_distance_v1,4,0.2199129396203494,[],0.2199129396203494,ok,stratum-02,retained_prose,cross_community,different_author
B/X,hash75,stratum-02-block-05,same_account_same_community,cosine_distance_v1,4,0.21969128484655798,[],0.21969128484655798,ok,stratum-02,retained_prose,within_community,same_author
B/X,hash75,stratum-02-block-05,different_account_same_community,cosine_distance_v1,4,0.21743904165463246,[],0.21743904165463246,ok,stratum-02,retained_prose,within_community,different_author
B/X,hash75,stratum-02-block-05,same_account_different_community,cosine_distance_v1,4,0.23485826954841293,[],0.23485826954841293,ok,stratum-02,retained_prose,cross_community,same_author
B/X,hash75,stratum-02-block-05,different_account_different_community,cosine_distance_v1,4,0.3070784380616377,[],0.3070784380616377,ok,stratum-02,retained_prose,cross_community,different_author
B/Y,hash75,stratum-02-block-05,same_account_same_community,cosine_distance_v1,4,0.19659446694682048,[],0.19659446694682048,ok,stratum-02,retained_prose,within_community,same_author
B/Y,hash75,stratum-02-block-05,different_account_same_community,cosine_distance_v1,4,0.2596591043246814,[],0.2596591043246814,ok,stratum-02,retained_prose,within_community,different_author
B/Y,hash75,stratum-02-block-05,same_account_different_community,cosine_distance_v1,4,0.23488424275158915,[],0.23488424275158915,ok,stratum-02,retained_prose,cross_community,same_author
B/Y,hash75,stratum-02-block-05,different_account_different_community,cosine_distance_v1,4,0.18618380189962613,[],0.18618380189962613,ok,stratum-02,retained_prose,cross_community,different_author
A/X,hash75,stratum-02-block-06,same_account_same_community,cosine_distance_v1,4,0.19396172281421686,[],0.19396172281421686,ok,stratum-02,retained_prose,within_community,same_author
A/X,hash75,stratum-02-block-06,different_account_same_community,cosine_distance_v1,4,0.25867134170084893,[],0.25867134170084893,ok,stratum-02,retained_prose,within_community,different_author
A/X,hash75,stratum-02-block-06,same_account_different_community,cosine_distance_v1,4,0.20795946074430172,[],0.20795946074430172,ok,stratum-02,retained_prose,cross_community,same_author
A/X,hash75,stratum-02-block-06,different_account_different_community,cosine_distance_v1,4,0.2508083928000213,[],0.2508083928000213,ok,stratum-02,retained_prose,cross_community,different_author
A/Y,hash75,stratum-02-block-06,same_account_same_community,cosine_distance_v1,4,0.24685682238295814,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,within_community,same_author
A/Y,hash75,stratum-02-block-06,different_account_same_community,cosine_distance_v1,4,0.28914373129855475,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,within_community,different_author
A/Y,hash75,stratum-02-block-06,same_account_different_community,cosine_distance_v1,4,0.23365144784236347,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,cross_community,same_author
A/Y,hash75,stratum-02-block-06,different_account_different_community,cosine_distance_v1,4,0.26884071403571874,"[""insufficient_comparable_text""]",,abstained,stratum-02,retained_prose,cross_community,different_author
B/X,hash75,stratum-02-block-06,same_account_same_community,cosine_distance_v1,4,0.17491086087878538,[],0.17491086087878538,ok,stratum-02,retained_prose,within_community,same_author
B/X,hash75,stratum-02-block-06,different_account_same_community,cosine_distance_v1,4,0.19921264141007378,[],0.19921264141007378,ok,stratum-02,retained_prose,within_community,different_author
B/X,hash75,stratum-02-block-06,same_account_different_community,cosine_distance_v1,4,0.1789545373622886,[],0.1789545373622886,ok,stratum-02,retained_prose,cross_community,same_author
B/X,hash75,stratum-02-block-06,different_account_different_community,cosine_distance_v1,4,0.1951215333631776,[],0.1951215333631776,ok,stratum-02,retained_prose,cross_community,different_author
B/Y,hash75,stratum-02-block-06,same_account_same_community,cosine_distance_v1,4,0.6188835829930341,[],0.6188835829930341,ok,stratum-02,retained_prose,within_community,same_author
B/Y,hash75,stratum-02-block-06,different_account_same_community,cosine_distance_v1,4,0.6112949884546068,[],0.6112949884546068,ok,stratum-02,retained_prose,within_community,different_author
B/Y,hash75,stratum-02-block-06,same_account_different_community,cosine_distance_v1,4,0.6114744348935439,[],0.6114744348935439,ok,stratum-02,retained_prose,cross_community,same_author
B/Y,hash75,stratum-02-block-06,different_account_different_community,cosine_distance_v1,4,0.6143225243537368,[],0.6143225243537368,ok,stratum-02,retained_prose,cross_community,different_author
A/X,hash75,stratum-02-block-07,same_account_same_community,cosine_distance_v1,4,0.17950193814603688,[],0.17950193814603688,ok,stratum-02,retained_prose,within_community,same_author
A/X,hash75,stratum-02-block-07,different_account_same_community,cosine_distance_v1,4,0.18534830859715656,[],0.18534830859715656,ok,stratum-02,retained_prose,within_community,different_author
A/X,hash75,stratum-02-block-07,same_account_different_community,cosine_distance_v1,4,0.15771173342029188,[],0.15771173342029188,ok,stratum-02,retained_prose,cross_community,same_author
A/X,hash75,stratum-02-block-07,different_account_different_community,cosine_distance_v1,4,0.19836939783623309,[],0.19836939783623309,ok,stratum-02,retained_prose,cross_community,different_author
A/Y,hash75,stratum-02-block-07,same_account_same_community,cosine_distance_v1,4,0.18743515807333533,[],0.18743515807333533,ok,stratum-02,retained_prose,within_community,same_author
A/Y,hash75,stratum-02-block-07,different_account_same_community,cosine_distance_v1,4,0.22133579080986376,[],0.22133579080986376,ok,stratum-02,retained_prose,within_community,different_author
A/Y,hash75,stratum-02-block-07,same_account_different_community,cosine_distance_v1,4,0.21934233507175682,[],0.21934233507175682,ok,stratum-02,retained_prose,cross_community,same_author
A/Y,hash75,stratum-02-block-07,different_account_different_community,cosine_distance_v1,4,0.2836183268706963,[],0.2836183268706963,ok,stratum-02,retained_prose,cross_community,different_author
B/X,hash75,stratum-02-block-07,same_account_same_community,cosine_distance_v1,4,0.17416267600626612,[],0.17416267600626612,ok,stratum-02,retained_prose,within_community,same_author
B/X,hash75,stratum-02-block-07,different_account_same_community,cosine_distance_v1,4,0.2440430385360134,[],0.2440430385360134,ok,stratum-02,retained_prose,within_community,different_author
B/X,hash75,stratum-02-block-07,same_account_different_community,cosine_distance_v1,4,0.23050694001283756,[],0.23050694001283756,ok,stratum-02,retained_prose,cross_community,same_author
B/X,hash75,stratum-02-block-07,different_account_different_community,cosine_distance_v1,4,0.21462961997473562,[],0.21462961997473562,ok,stratum-02,retained_prose,cross_community,different_author
B/Y,hash75,stratum-02-block-07,same_account_same_community,cosine_distance_v1,4,0.17837693241699726,[],0.17837693241699726,ok,stratum-02,retained_prose,within_community,same_author
