method_id,view,n,arm,stratum_id,primary_method,planned_blocks,primary_cross,available_anchor_secondary,paired_context,hard_stress,comparisons,context_rankings,units,uncertainty
cosine_distance_v1,retained_prose,4,full,stratum-01,True,10,"{""complete_blocks"":10,""incomplete_blocks"":0,""mean"":0.925}","{""available_anchors"":40,""mean"":0.925,""planned_anchors"":40}","{""complete_blocks"":10,""cross_mean"":0.925,""cross_minus_within_mean"":0.075,""within_mean"":0.85}","{""complete_blocks"":10,""mean"":0.875}","{""abstained"":0,""abstention_reason_counts"":{},""planned"":160,""planned_class_counts"":{""different_author"":80,""same_author"":80},""qualified"":160,""qualified_class_counts"":{""different_author"":80,""same_author"":80},""status_counts"":{""ok"":160}}","{""cross_community"":{""abstained_pairs"":0,""average_precision"":0.7840425161995743,""average_precision_reason"":null,""planned_class_counts"":{""different_author"":40,""same_author"":40},""planned_pairs"":80,""positive_label"":""different_author"",""positive_label_meaning"":""different_source_account_proxy"",""qualified_class_counts"":{""different_author"":40,""same_author"":40},""qualified_pairs"":80,""roc_auc"":0.8125,""roc_auc_reason"":null},""within_community"":{""abstained_pairs"":0,""average_precision"":0.7732337926030983,""average_precision_reason"":null,""planned_class_counts"":{""different_author"":40,""same_author"":40},""planned_pairs"":80,""positive_label"":""different_author"",""positive_label_meaning"":""different_source_account_proxy"",""qualified_class_counts"":{""different_author"":40,""same_author"":40},""qualified_pairs"":80,""roc_auc"":0.81875,""roc_auc_reason"":null}}","{""nonempty"":80,""ordinary_volume_qualified"":80,""planned"":80,""records"":1896,""retained_words"":167678}","{""cross"":{""contributing_blocks"":10,""contributing_independent_units"":10,""estimate"":0.925,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":1,""percentile_interval_95"":null,""reason"":""missing_bootstrap_statistics_no_silent_reweighting"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""cross_minus_within"":{""contributing_blocks"":10,""contributing_independent_units"":10,""estimate"":0.075,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":1,""percentile_interval_95"":null,""reason"":""missing_bootstrap_statistics_no_silent_reweighting"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""stress"":{""contributing_blocks"":10,""contributing_independent_units"":10,""estimate"":0.875,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":1,""percentile_interval_95"":null,""reason"":""missing_bootstrap_statistics_no_silent_reweighting"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""within_paired"":{""contributing_blocks"":10,""contributing_independent_units"":10,""estimate"":0.85,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":1,""percentile_interval_95"":null,""reason"":""missing_bootstrap_statistics_no_silent_reweighting"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""}}"
cosine_distance_v1,retained_prose,4,full,stratum-02,True,10,"{""complete_blocks"":10,""incomplete_blocks"":0,""mean"":0.725}","{""available_anchors"":40,""mean"":0.725,""planned_anchors"":40}","{""complete_blocks"":10,""cross_mean"":0.725,""cross_minus_within_mean"":-0.1,""within_mean"":0.825}","{""complete_blocks"":10,""mean"":0.675}","{""abstained"":0,""abstention_reason_counts"":{},""planned"":160,""planned_class_counts"":{""different_author"":80,""same_author"":80},""qualified"":160,""qualified_class_counts"":{""different_author"":80,""same_author"":80},""status_counts"":{""ok"":160}}","{""cross_community"":{""abstained_pairs"":0,""average_precision"":0.6768474049504923,""average_precision_reason"":null,""planned_class_counts"":{""different_author"":40,""same_author"":40},""planned_pairs"":80,""positive_label"":""different_author"",""positive_label_meaning"":""different_source_account_proxy"",""qualified_class_counts"":{""different_author"":40,""same_author"":40},""qualified_pairs"":80,""roc_auc"":0.7125,""roc_auc_reason"":null},""within_community"":{""abstained_pairs"":0,""average_precision"":0.6959346035824704,""average_precision_reason"":null,""planned_class_counts"":{""different_author"":40,""same_author"":40},""planned_pairs"":80,""positive_label"":""different_author"",""positive_label_meaning"":""different_source_account_proxy"",""qualified_class_counts"":{""different_author"":40,""same_author"":40},""qualified_pairs"":80,""roc_auc"":0.735625,""roc_auc_reason"":null}}","{""nonempty"":80,""ordinary_volume_qualified"":80,""planned"":80,""records"":1897,""retained_words"":167109}","{""cross"":{""contributing_blocks"":10,""contributing_independent_units"":10,""estimate"":0.725,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":[0.5909090909090909,0.8611111111111112],""reason"":null,""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""cross_minus_within"":{""contributing_blocks"":10,""contributing_independent_units"":10,""estimate"":-0.1,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":[-0.22727272727272727,0.027777777777777776],""reason"":null,""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""stress"":{""contributing_blocks"":10,""contributing_independent_units"":10,""estimate"":0.675,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":[0.55,0.8055555555555556],""reason"":null,""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""within_paired"":{""contributing_blocks"":10,""contributing_independent_units"":10,""estimate"":0.825,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":[0.71875,0.9285714285714286],""reason"":null,""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""}}"
cosine_distance_v1,retained_prose,4,full,stratum-03,True,10,"{""complete_blocks"":10,""incomplete_blocks"":0,""mean"":0.725}","{""available_anchors"":40,""mean"":0.725,""planned_anchors"":40}","{""complete_blocks"":10,""cross_mean"":0.725,""cross_minus_within_mean"":-0.125,""within_mean"":0.85}","{""complete_blocks"":10,""mean"":0.7}","{""abstained"":0,""abstention_reason_counts"":{},""planned"":160,""planned_class_counts"":{""different_author"":80,""same_author"":80},""qualified"":160,""qualified_class_counts"":{""different_author"":80,""same_author"":80},""status_counts"":{""ok"":160}}","{""cross_community"":{""abstained_pairs"":0,""average_precision"":0.688248086787691,""average_precision_reason"":null,""planned_class_counts"":{""different_author"":40,""same_author"":40},""planned_pairs"":80,""positive_label"":""different_author"",""positive_label_meaning"":""different_source_account_proxy"",""qualified_class_counts"":{""different_author"":40,""same_author"":40},""qualified_pairs"":80,""roc_auc"":0.75125,""roc_auc_reason"":null},""within_community"":{""abstained_pairs"":0,""average_precision"":0.7329492165787401,""average_precision_reason"":null,""planned_class_counts"":{""different_author"":40,""same_author"":40},""planned_pairs"":80,""positive_label"":""different_author"",""positive_label_meaning"":""different_source_account_proxy"",""qualified_class_counts"":{""different_author"":40,""same_author"":40},""qualified_pairs"":80,""roc_auc"":0.750625,""roc_auc_reason"":null}}","{""nonempty"":80,""ordinary_volume_qualified"":80,""planned"":80,""records"":1980,""retained_words"":167759}","{""cross"":{""contributing_blocks"":10,""contributing_independent_units"":10,""estimate"":0.725,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":[0.6136363636363636,0.8409090909090909],""reason"":null,""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""cross_minus_within"":{""contributing_blocks"":10,""contributing_independent_units"":10,""estimate"":-0.125,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":[-0.20454545454545456,-0.041666666666666664],""reason"":null,""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""stress"":{""contributing_blocks"":10,""contributing_independent_units"":10,""estimate"":0.7,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":[0.5833333333333334,0.825],""reason"":null,""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""within_paired"":{""contributing_blocks"":10,""contributing_independent_units"":10,""estimate"":0.85,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":[0.75,0.95],""reason"":null,""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""}}"
cosine_distance_v1,retained_prose,4,hash75,stratum-01,True,10,"{""complete_blocks"":7,""incomplete_blocks"":3,""mean"":0.8214285714285714}","{""available_anchors"":35,""mean"":0.8571428571428571,""planned_anchors"":40}","{""complete_blocks"":7,""cross_mean"":0.8214285714285714,""cross_minus_within_mean"":-0.03571428571428571,""within_mean"":0.8571428571428571}","{""complete_blocks"":7,""mean"":0.8571428571428571}","{""abstained"":18,""abstention_reason_counts"":{""insufficient_comparable_text"":18},""planned"":160,""planned_class_counts"":{""different_author"":80,""same_author"":80},""qualified"":142,""qualified_class_counts"":{""different_author"":71,""same_author"":71},""status_counts"":{""abstained"":18,""ok"":142}}","{""cross_community"":{""abstained_pairs"":9,""average_precision"":0.7596566003212191,""average_precision_reason"":null,""planned_class_counts"":{""different_author"":40,""same_author"":40},""planned_pairs"":80,""positive_label"":""different_author"",""positive_label_meaning"":""different_source_account_proxy"",""qualified_class_counts"":{""different_author"":35,""same_author"":36},""qualified_pairs"":71,""roc_auc"":0.7793650793650794,""roc_auc_reason"":null},""within_community"":{""abstained_pairs"":9,""average_precision"":0.746573467252598,""average_precision_reason"":null,""planned_class_counts"":{""different_author"":40,""same_author"":40},""planned_pairs"":80,""positive_label"":""different_author"",""positive_label_meaning"":""different_source_account_proxy"",""qualified_class_counts"":{""different_author"":36,""same_author"":35},""qualified_pairs"":71,""roc_auc"":0.7722222222222223,""roc_auc_reason"":null}}","{""nonempty"":80,""ordinary_volume_qualified"":75,""planned"":80,""records"":1425,""retained_words"":125880}","{""cross"":{""contributing_blocks"":7,""contributing_independent_units"":7,""estimate"":0.8214285714285714,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":6,""percentile_interval_95"":null,""reason"":""missing_bootstrap_statistics_no_silent_reweighting"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""cross_minus_within"":{""contributing_blocks"":7,""contributing_independent_units"":7,""estimate"":-0.03571428571428571,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":6,""percentile_interval_95"":null,""reason"":""missing_bootstrap_statistics_no_silent_reweighting"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""stress"":{""contributing_blocks"":7,""contributing_independent_units"":7,""estimate"":0.8571428571428571,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":6,""percentile_interval_95"":null,""reason"":""missing_bootstrap_statistics_no_silent_reweighting"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""within_paired"":{""contributing_blocks"":7,""contributing_independent_units"":7,""estimate"":0.8571428571428571,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":6,""percentile_interval_95"":null,""reason"":""missing_bootstrap_statistics_no_silent_reweighting"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""}}"
cosine_distance_v1,retained_prose,4,hash75,stratum-02,True,10,"{""complete_blocks"":6,""incomplete_blocks"":4,""mean"":0.6666666666666666}","{""available_anchors"":31,""mean"":0.7096774193548387,""planned_anchors"":40}","{""complete_blocks"":6,""cross_mean"":0.6666666666666666,""cross_minus_within_mean"":-0.08333333333333333,""within_mean"":0.75}","{""complete_blocks"":6,""mean"":0.6666666666666666}","{""abstained"":28,""abstention_reason_counts"":{""insufficient_comparable_text"":28},""planned"":160,""planned_class_counts"":{""different_author"":80,""same_author"":80},""qualified"":132,""qualified_class_counts"":{""different_author"":66,""same_author"":66},""status_counts"":{""abstained"":28,""ok"":132}}","{""cross_community"":{""abstained_pairs"":14,""average_precision"":0.6844587658383365,""average_precision_reason"":null,""planned_class_counts"":{""different_author"":40,""same_author"":40},""planned_pairs"":80,""positive_label"":""different_author"",""positive_label_meaning"":""different_source_account_proxy"",""qualified_class_counts"":{""different_author"":33,""same_author"":33},""qualified_pairs"":66,""roc_auc"":0.6942148760330579,""roc_auc_reason"":null},""within_community"":{""abstained_pairs"":14,""average_precision"":0.6822323389233127,""average_precision_reason"":null,""planned_class_counts"":{""different_author"":40,""same_author"":40},""planned_pairs"":80,""positive_label"":""different_author"",""positive_label_meaning"":""different_source_account_proxy"",""qualified_class_counts"":{""different_author"":33,""same_author"":33},""qualified_pairs"":66,""roc_auc"":0.7327823691460055,""roc_auc_reason"":null}}","{""nonempty"":80,""ordinary_volume_qualified"":70,""planned"":80,""records"":1386,""retained_words"":120853}","{""cross"":{""contributing_blocks"":6,""contributing_independent_units"":6,""estimate"":0.6666666666666666,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":10,""percentile_interval_95"":null,""reason"":""missing_bootstrap_statistics_no_silent_reweighting"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""cross_minus_within"":{""contributing_blocks"":6,""contributing_independent_units"":6,""estimate"":-0.08333333333333333,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":10,""percentile_interval_95"":null,""reason"":""missing_bootstrap_statistics_no_silent_reweighting"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""stress"":{""contributing_blocks"":6,""contributing_independent_units"":6,""estimate"":0.6666666666666666,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":10,""percentile_interval_95"":null,""reason"":""missing_bootstrap_statistics_no_silent_reweighting"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""within_paired"":{""contributing_blocks"":6,""contributing_independent_units"":6,""estimate"":0.75,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":10,""percentile_interval_95"":null,""reason"":""missing_bootstrap_statistics_no_silent_reweighting"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""}}"
cosine_distance_v1,retained_prose,4,hash75,stratum-03,True,10,"{""complete_blocks"":8,""incomplete_blocks"":2,""mean"":0.75}","{""available_anchors"":36,""mean"":0.75,""planned_anchors"":40}","{""complete_blocks"":8,""cross_mean"":0.75,""cross_minus_within_mean"":-0.0625,""within_mean"":0.8125}","{""complete_blocks"":8,""mean"":0.6875}","{""abstained"":8,""abstention_reason_counts"":{""insufficient_comparable_text"":8},""planned"":160,""planned_class_counts"":{""different_author"":80,""same_author"":80},""qualified"":152,""qualified_class_counts"":{""different_author"":76,""same_author"":76},""status_counts"":{""abstained"":8,""ok"":152}}","{""cross_community"":{""abstained_pairs"":4,""average_precision"":0.6694395113421517,""average_precision_reason"":null,""planned_class_counts"":{""different_author"":40,""same_author"":40},""planned_pairs"":80,""positive_label"":""different_author"",""positive_label_meaning"":""different_source_account_proxy"",""qualified_class_counts"":{""different_author"":38,""same_author"":38},""qualified_pairs"":76,""roc_auc"":0.7084487534626038,""roc_auc_reason"":null},""within_community"":{""abstained_pairs"":4,""average_precision"":0.7155326487649638,""average_precision_reason"":null,""planned_class_counts"":{""different_author"":40,""same_author"":40},""planned_pairs"":80,""positive_label"":""different_author"",""positive_label_meaning"":""different_source_account_proxy"",""qualified_class_counts"":{""different_author"":38,""same_author"":38},""qualified_pairs"":76,""roc_auc"":0.7340720221606648,""roc_auc_reason"":null}}","{""nonempty"":80,""ordinary_volume_qualified"":78,""planned"":80,""records"":1516,""retained_words"":125789}","{""cross"":{""contributing_blocks"":8,""contributing_independent_units"":8,""estimate"":0.75,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":1,""percentile_interval_95"":null,""reason"":""missing_bootstrap_statistics_no_silent_reweighting"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""cross_minus_within"":{""contributing_blocks"":8,""contributing_independent_units"":8,""estimate"":-0.0625,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":1,""percentile_interval_95"":null,""reason"":""missing_bootstrap_statistics_no_silent_reweighting"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""stress"":{""contributing_blocks"":8,""contributing_independent_units"":8,""estimate"":0.6875,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":1,""percentile_interval_95"":null,""reason"":""missing_bootstrap_statistics_no_silent_reweighting"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""within_paired"":{""contributing_blocks"":8,""contributing_independent_units"":8,""estimate"":0.8125,""executed_repetitions"":10000,""minimum_independent_units"":5,""missing_replicates"":1,""percentile_interval_95"":null,""reason"":""missing_bootstrap_statistics_no_silent_reweighting"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""}}"
cosine_distance_v1,retained_prose,4,hash50,stratum-01,True,10,"{""complete_blocks"":0,""incomplete_blocks"":10,""mean"":null}","{""available_anchors"":5,""mean"":0.8,""planned_anchors"":40}","{""complete_blocks"":0,""cross_mean"":null,""cross_minus_within_mean"":null,""within_mean"":null}","{""complete_blocks"":0,""mean"":null}","{""abstained"":111,""abstention_reason_counts"":{""insufficient_comparable_text"":111},""planned"":160,""planned_class_counts"":{""different_author"":80,""same_author"":80},""qualified"":49,""qualified_class_counts"":{""different_author"":26,""same_author"":23},""status_counts"":{""abstained"":111,""ok"":49}}","{""cross_community"":{""abstained_pairs"":57,""average_precision"":0.7588714526214526,""average_precision_reason"":null,""planned_class_counts"":{""different_author"":40,""same_author"":40},""planned_pairs"":80,""positive_label"":""different_author"",""positive_label_meaning"":""different_source_account_proxy"",""qualified_class_counts"":{""different_author"":12,""same_author"":11},""qualified_pairs"":23,""roc_auc"":0.7045454545454546,""roc_auc_reason"":null},""within_community"":{""abstained_pairs"":54,""average_precision"":0.9530345471521942,""average_precision_reason"":null,""planned_class_counts"":{""different_author"":40,""same_author"":40},""planned_pairs"":80,""positive_label"":""different_author"",""positive_label_meaning"":""different_source_account_proxy"",""qualified_class_counts"":{""different_author"":14,""same_author"":12},""qualified_pairs"":26,""roc_auc"":0.9345238095238095,""roc_auc_reason"":null}}","{""nonempty"":80,""ordinary_volume_qualified"":44,""planned"":80,""records"":953,""retained_words"":87866}","{""cross"":{""contributing_blocks"":0,""contributing_independent_units"":0,""estimate"":null,""executed_repetitions"":0,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":null,""reason"":""descriptive_statistic_unavailable"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""cross_minus_within"":{""contributing_blocks"":0,""contributing_independent_units"":0,""estimate"":null,""executed_repetitions"":0,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":null,""reason"":""descriptive_statistic_unavailable"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""stress"":{""contributing_blocks"":0,""contributing_independent_units"":0,""estimate"":null,""executed_repetitions"":0,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":null,""reason"":""descriptive_statistic_unavailable"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""within_paired"":{""contributing_blocks"":0,""contributing_independent_units"":0,""estimate"":null,""executed_repetitions"":0,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":null,""reason"":""descriptive_statistic_unavailable"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""}}"
cosine_distance_v1,retained_prose,4,hash50,stratum-02,True,10,"{""complete_blocks"":0,""incomplete_blocks"":10,""mean"":null}","{""available_anchors"":8,""mean"":0.75,""planned_anchors"":40}","{""complete_blocks"":0,""cross_mean"":null,""cross_minus_within_mean"":null,""within_mean"":null}","{""complete_blocks"":0,""mean"":null}","{""abstained"":113,""abstention_reason_counts"":{""insufficient_comparable_text"":113},""planned"":160,""planned_class_counts"":{""different_author"":80,""same_author"":80},""qualified"":47,""qualified_class_counts"":{""different_author"":24,""same_author"":23},""status_counts"":{""abstained"":113,""ok"":47}}","{""cross_community"":{""abstained_pairs"":55,""average_precision"":0.5960411445279866,""average_precision_reason"":null,""planned_class_counts"":{""different_author"":40,""same_author"":40},""planned_pairs"":80,""positive_label"":""different_author"",""positive_label_meaning"":""different_source_account_proxy"",""qualified_class_counts"":{""different_author"":12,""same_author"":13},""qualified_pairs"":25,""roc_auc"":0.5705128205128205,""roc_auc_reason"":null},""within_community"":{""abstained_pairs"":58,""average_precision"":0.8590489983872337,""average_precision_reason"":null,""planned_class_counts"":{""different_author"":40,""same_author"":40},""planned_pairs"":80,""positive_label"":""different_author"",""positive_label_meaning"":""different_source_account_proxy"",""qualified_class_counts"":{""different_author"":12,""same_author"":10},""qualified_pairs"":22,""roc_auc"":0.85,""roc_auc_reason"":null}}","{""nonempty"":80,""ordinary_volume_qualified"":41,""planned"":80,""records"":944,""retained_words"":81466}","{""cross"":{""contributing_blocks"":0,""contributing_independent_units"":0,""estimate"":null,""executed_repetitions"":0,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":null,""reason"":""descriptive_statistic_unavailable"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""cross_minus_within"":{""contributing_blocks"":0,""contributing_independent_units"":0,""estimate"":null,""executed_repetitions"":0,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":null,""reason"":""descriptive_statistic_unavailable"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""stress"":{""contributing_blocks"":0,""contributing_independent_units"":0,""estimate"":null,""executed_repetitions"":0,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":null,""reason"":""descriptive_statistic_unavailable"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""within_paired"":{""contributing_blocks"":0,""contributing_independent_units"":0,""estimate"":null,""executed_repetitions"":0,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":null,""reason"":""descriptive_statistic_unavailable"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""}}"
cosine_distance_v1,retained_prose,4,hash50,stratum-03,True,10,"{""complete_blocks"":0,""incomplete_blocks"":10,""mean"":null}","{""available_anchors"":9,""mean"":0.4444444444444444,""planned_anchors"":40}","{""complete_blocks"":0,""cross_mean"":null,""cross_minus_within_mean"":null,""within_mean"":null}","{""complete_blocks"":0,""mean"":null}","{""abstained"":107,""abstention_reason_counts"":{""insufficient_comparable_text"":107},""planned"":160,""planned_class_counts"":{""different_author"":80,""same_author"":80},""qualified"":53,""qualified_class_counts"":{""different_author"":26,""same_author"":27},""status_counts"":{""abstained"":107,""ok"":53}}","{""cross_community"":{""abstained_pairs"":53,""average_precision"":0.603038479572093,""average_precision_reason"":null,""planned_class_counts"":{""different_author"":40,""same_author"":40},""planned_pairs"":80,""positive_label"":""different_author"",""positive_label_meaning"":""different_source_account_proxy"",""qualified_class_counts"":{""different_author"":14,""same_author"":13},""qualified_pairs"":27,""roc_auc"":0.5989010989010989,""roc_auc_reason"":null},""within_community"":{""abstained_pairs"":54,""average_precision"":0.6849253286559788,""average_precision_reason"":null,""planned_class_counts"":{""different_author"":40,""same_author"":40},""planned_pairs"":80,""positive_label"":""different_author"",""positive_label_meaning"":""different_source_account_proxy"",""qualified_class_counts"":{""different_author"":12,""same_author"":14},""qualified_pairs"":26,""roc_auc"":0.6428571428571429,""roc_auc_reason"":null}}","{""nonempty"":80,""ordinary_volume_qualified"":43,""planned"":80,""records"":997,""retained_words"":81358}","{""cross"":{""contributing_blocks"":0,""contributing_independent_units"":0,""estimate"":null,""executed_repetitions"":0,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":null,""reason"":""descriptive_statistic_unavailable"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""cross_minus_within"":{""contributing_blocks"":0,""contributing_independent_units"":0,""estimate"":null,""executed_repetitions"":0,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":null,""reason"":""descriptive_statistic_unavailable"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""stress"":{""contributing_blocks"":0,""contributing_independent_units"":0,""estimate"":null,""executed_repetitions"":0,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":null,""reason"":""descriptive_statistic_unavailable"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""},""within_paired"":{""contributing_blocks"":0,""contributing_independent_units"":0,""estimate"":null,""executed_repetitions"":0,""minimum_independent_units"":5,""missing_replicates"":0,""percentile_interval_95"":null,""reason"":""descriptive_statistic_unavailable"",""requested_repetitions"":10000,""shared_draws_sha256"":""659947266f26c12acd85fa1d8196890c3f2169d312b3fe8e700a1f2df6c89eac""}}"
